st,0.34764049
se,0.22871019
ce,0.22544954
thesis,0.10853916
hypothesis,0.10589723000000001
method,0.10352627
scientific,0.07599303
test,0.06452985
science,0.06214585
researcher,0.05365389999999999
valid,0.0477547
validity,0.04664724
experiment,0.04289683
ability,0.04227736
measure,0.04118665999999999
scientific_method,0.0390128
variables,0.03886961
reliability,0.036141280000000005
art,0.03358536
observation,0.03333857
depend,0.032899120000000004
form,0.03038409
gene,0.02858937
dependent,0.02771876
led,0.027331809999999998
logic,0.026615180000000002
rna,0.025796210000000003
observations,0.02547551
general,0.02484736
base,0.02460807
null,0.02454815
null_hypothesis,0.02454815
methodology,0.02454199
based,0.023700179999999998
data,0.02327969
process,0.022678789999999997
problem,0.02267837
concept,0.0224811
fact,0.02198542
conclusions,0.0219685
law,0.02076859
theory,0.02070868
change,0.02011837
measurement,0.02008665
state,0.01963951
real,0.018344910000000002
knowledge,0.017842359999999998
error,0.01756429
reason,0.017322249999999997
term,0.017259959999999998
phenomenon,0.016871769999999998
logical,0.01574789
reasoning,0.01572953
correct,0.01548117
raw,0.01532977
significance,0.01509151
nation,0.014792920000000001
step,0.01466005
draw,0.01464929
question,0.01430619
finding,0.014263250000000002
methods,0.01419786
laws,0.01353486
prove,0.01343622
predict,0.01319511
researchers,0.01307801
tests,0.012894889999999999
mode,0.012881360000000001
empirical,0.01235427
control,0.012331700000000001
independent,0.012243150000000001
definition,0.01209198
refer,0.01175206
factor,0.01164357
mental,0.01163767
specific,0.01151014
key,0.011492660000000002
relation,0.01147246
rational,0.011174900000000001
experimental,0.010795429999999998
discover,0.010745359999999999
explanation,0.01051872
validity_reliability,0.010452050000000001
statistical,0.01043031
prediction,0.01041926
steps,0.01033505
operational,0.01033267
testing,0.01025307
hypothesis_hypothesis,0.010079160000000002
experiments,0.009983239999999999
theories,0.00996174
findings,0.00993505
quantitative,0.00969937
operationalization,0.00969001
scientist,0.00958268
involve,0.0095611
idea,0.00919238
set,0.00908542
errors,0.0089876
mathematics,0.00887976
university,0.00885993
measurements,0.00884629
thing,0.00872181
aristotle,0.008680180000000001
alter,0.00859683
produce,0.00858607
evidence,0.00840226
relationship,0.00837746
natural,0.00836867
design,0.008254039999999999
considered,0.008234749999999999
mathematical,0.00821538
deductive,0.00820692
scientists,0.0081517
approach,0.00810082
choosing,0.0080876
common,0.00803977
publish,0.00802221
subject,0.00780228
support,0.0075934999999999996
analyze,0.0075853
behavior,0.007576759999999999
significance_tests,0.0075188
reproducibility,0.00747253
answer,0.0074278899999999995
qualitative,0.00739883
order,0.00737536
typical,0.0073739800000000005
typically,0.00732006
posed,0.00729748
analysis,0.00728609
problems,0.00727755
number,0.00727755
include,0.00724685
determine,0.00723972
predictions,0.00722207
told_live_science,0.00712589
modern,0.00712399
field,0.0070878799999999995
conceptual,0.007004099999999999
inductive,0.00695379
questions,0.006893079999999999
statement,0.006885189999999999
serve,0.00677786
lead,0.00670309
exist,0.00664655
observe,0.006562189999999999
involves,0.006505309999999999
challenge,0.00650393
study,0.006487420000000001
population,0.006455240000000001
forms,0.006326
greek,0.00631958
formulating,0.00631189
human,0.00629957
aspects,0.0062618199999999995
historic,0.00625738
century,0.00622784
sciences,0.00621783
historical,0.00620347
interpret,0.0060839
key_concepts,0.0060423
hypothesis_test,0.00601982
inquiry,0.00592347
define,0.00589483
draw_conclusions,0.00587736
original,0.00584648
replication,0.005723809999999999
public,0.00570083
develop,0.00566127
systematic,0.00560596
good,0.00560127
falsifiable,0.00548499
inductive_reasoning,0.00548499
social,0.00548344
test_hypothesis,0.00547031
main,0.00544996
construct,0.00540169
article,0.00535385
establish,0.0053495
works,0.00529385
alternative,0.0052521799999999995
primary,0.00514992
seek,0.00514435
crucial,0.00512036
hypothesis_null,0.00506645
hypothesis_null_hypothesis,0.00506645
things,0.00502018
conclusions_error,0.00501253
reach,0.0049894
light,0.00497086
foundation,0.00496331
contradict,0.00493549
gather,0.0049254799999999994
biology,0.004912339999999999
reproduce,0.004912339999999999
understanding,0.00491079
consistent,0.0048947
deductive_reasoning,0.00485842
method_method,0.0048091
measurable,0.00480451
universe,0.00480451
development,0.00480295
publication,0.00479294
variable_change,0.00475059
science_reproducibility,0.00475059
experiment_include,0.00475059
science_theory,0.00475059
medical,0.004735909999999999
source,0.00468511
direct,0.00468339
journal,0.00465163
generally,0.0046063300000000005
table,0.00456849
clear,0.00454387
role,0.0044899499999999995
represent,0.00446386
identify,0.00446386
explain,0.00445648
published,0.00444458
discoveries,0.00436283
derived,0.00435283
peirce,0.00435249
ideas,0.00432501
interpretation,0.00432204
studies,0.0042942200000000005
facts,0.00424499
hypotheses,0.0042172600000000005
result,0.00419074
suggested,0.00418254
lab,0.00416465
free,0.00414856
attempt,0.0040907899999999995
history,0.00407289
select,0.00405682
model,0.00402333
areas,0.00397507
chance,0.00397122
topic,0.00393897
range,0.00392904
identified,0.00392904
cycle,0.00391731
framework,0.00390976
lies,0.00388333
trial,0.00386723
truth,0.00384985
conception,0.0038255599999999996
conducting,0.00381801
scientific_method_method,0.00375555
extent,0.00372158
theorem,0.00372157
starting,0.00371773
principle,0.003672
determined,0.0036638099999999995
produced,0.00364453
outcome,0.00361982
infer,0.00361808
issues,0.0036137499999999998
including,0.00357591
character,0.00355851
seeking,0.00355597
takes,0.00353669
existing,0.00352371
induction,0.00351025
