market,0.06876337
io,0.06876331
marketing,0.05049169
age,0.03677684
business,0.022094990000000002
rate,0.021350360000000002
ab,0.01973878
management,0.01833842
brand,0.01678241
competitive,0.01391497
ad,0.01287021
customer,0.01209224
firm,0.01082522
source,0.01079188
strategy,0.00966936
resource,0.00949153
target,0.00943595
manager,0.00929145
audit,0.00899139
tab,0.00884689
form,0.00838009
analysis,0.00809111
term,0.0075242899999999995
brand_audit,0.00745763
marketing_manager,0.00731314
objective,0.00731314
firms,0.00725755
strategic,0.0070463999999999995
customers,0.0069019
plan,0.00672408
segment,0.00654625
process,0.00652401
profit,0.00636843
objectives,0.00627952
industry,0.00613503
marketing_management,0.00610169
managers,0.00595721
data,0.00594605
marketing_managers,0.0056904699999999996
positioning,0.00551264
companys,0.00542373
technique,0.00522366
sources,0.00510141
techniques,0.005045839999999999
systems,0.00492359
effective,0.0047791
marketing_strategy,0.00474576
develop,0.00454569
products,0.0044567800000000005
implement,0.00442345
determine,0.004367869999999999
competitors,0.00433454
planning,0.00424563
marketer,0.00424563
design,0.0041344599999999995
focus,0.00410113
resources,0.0040678
led,0.00401222
set,0.00401222
include,0.00386772
performance,0.00383439
sales,0.00377881
price,0.00374548
rise,0.00374548
sets,0.00365657
main,0.00365657
decision,0.00363433
variety,0.00356766
force,0.00356766
measure,0.00351207
enterprise,0.00347874
implementation,0.00347874
segments,0.00347874
assets,0.00338983
control,0.00333425
organization,0.00333425
cost,0.00324534
conduct,0.00318976
stand,0.00310085
mix,0.00306751
financial,0.00306751
goal,0.0029786
examine,0.00288969
marketers,0.00280077
management_systems,0.00280077
external,0.00280077
project,0.00268962
identify,0.00265629
require,0.00256738
common,0.00256738
effectiveness,0.00256738
exist,0.00247846
unit,0.00247846
key,0.00247846
collect,0.0024562200000000003
issue,0.00238955
long,0.00238955
small,0.00233397
established,0.00230064
marketing_mix,0.00230064
case,0.00230064
issues,0.00230064
structure,0.00230064
question,0.00224506
size,0.00221173
medium,0.00221173
strong,0.00221173
processes,0.00221173
traditional,0.00221173
test,0.0021894799999999997
level,0.00215614
firms_marketing,0.00212281
tools,0.00212281
traditionally,0.00212281
elements,0.00212281
revenue,0.00212281
selected,0.00212281
factor,0.0020672299999999998
decisions,0.0020672299999999998
operation,0.0020672299999999998
large,0.0020672299999999998
target_segments,0.0020339
marketing_plan,0.0020339
mental,0.00197832
national,0.00197832
general,0.00197832
understand,0.00197832
factors,0.00197832
method,0.00192275
grow,0.00188941
reference,0.00188941
trend,0.00188941
expert,0.00188941
forms,0.00180049
program,0.00180049
link,0.00180049
groups,0.00180049
trends,0.00180049
international,0.00180049
offer,0.00180049
relevant,0.00180049
economic,0.0017115799999999999
ability,0.0017115799999999999
prove,0.0017115799999999999
place,0.0017115799999999999
development,0.0017115799999999999
understanding,0.0017115799999999999
role,0.0017115799999999999
specific,0.0016560099999999999
environment,0.0016560099999999999
demand,0.0016560099999999999
quantitative,0.0016560099999999999
markets,0.0016560099999999999
order,0.00162267
opportunities,0.00162267
improve,0.00162267
programs,0.00162267
researcher,0.00160043
making,0.0015671
app,0.0015671
provide,0.0015671
state,0.00153376
working,0.00153376
assess,0.00153376
market_market,0.00153376
maintain,0.00153376
brands,0.00153376
questions,0.00153376
existing,0.00153376
department,0.00153376
future,0.00153376
expertise,0.00153376
execution,0.00153376
problem,0.00151151
consumers,0.00151151
analyst,0.00151151
qualitative,0.00147818
small_medium,0.00144484
return,0.00144484
market_marketing,0.00144484
operations,0.00144484
designed,0.00144484
choice,0.00144484
marketing_operation,0.00144484
pricing,0.00144484
feedback,0.00144484
commonly,0.00144484
operate,0.00144484
focuses,0.00144484
fashion,0.00144484
report,0.00144484
response,0.00144484
sales_force,0.00144484
managing,0.00144484
survey,0.00138927
low,0.00138927
business_market,0.00135593
opportunities_threats,0.00135593
project_process_vendor_management,0.00135593
marketing_managers_design,0.00135593
segments_business,0.00135593
performance_market,0.00135593
business_resource_strengths,0.00135593
competition,0.00130036
needed,0.00130036
site,0.00130036
advertising,0.00130036
serve,0.00130036
communication,0.00130036
analyze,0.00130036
bb,0.00124478
secondary,0.00124478
channel,0.00121145
hand,0.00121145
concept,0.00121145
statistical,0.00121145
types,0.00121145
purchase,0.00121145
organizations,0.00121145
entry,0.00112253
based,0.00112253
forecast,0.00112253
surveys,0.00112253
technology,0.00112253
marketing_process,0.00112253
skill,0.00112253
mobile,0.00112253
target_market,0.00112253
predict,0.00112253
behavior,0.00112253
special,0.00106695
web,0.00106695
degree,0.0010336199999999999
mis,0.0010336199999999999
responsible,0.0010336199999999999
satisfaction,0.0010336199999999999
experimental,0.0010336199999999999
preference,0.0010336199999999999
focus_groups,0.0010336199999999999
individual,0.0010336199999999999
entire,0.0010336199999999999
qualitative_marketing,0.0010336199999999999
involved,0.0010336199999999999
methods,0.0010336199999999999
including,0.0010336199999999999
analyzing,0.0010336199999999999
researchers,9.7804E-4
testing,9.7804E-4
accurate,9.4471E-4
costs,9.4471E-4
culture,9.4471E-4
marketing_market,9.4471E-4
marketing_programs,9.4471E-4
quantitative_marketing,9.4471E-4
responsibility,9.4471E-4
investment,9.4471E-4
corporate,9.4471E-4
required,9.4471E-4
situation,9.4471E-4
solve,9.4471E-4
growth,9.4471E-4
promotion,9.4471E-4
country,9.4471E-4
image,9.4471E-4
field,8.8913E-4
companies,8.8913E-4
goals,8.558E-4
attribute,8.558E-4
acquire,8.558E-4
analytics,8.558E-4
drive,8.558E-4
success,8.558E-4
suppliers,8.558E-4
interviews,8.558E-4
relationship,8.558E-4
rates,8.558E-4
offered,8.558E-4
selling,8.558E-4
experimental_techniques,8.558E-4
innovations,8.558E-4
environmental,8.558E-4
growing,8.558E-4
marketing_firms,8.558E-4
called,8.558E-4
location,8.558E-4
insights,8.558E-4
links,8.558E-4
road,8.558E-4
swot_analysis,8.558E-4
distribution,8.558E-4
marketing_department,8.558E-4
channels,8.558E-4
swot,8.558E-4
approach,8.558E-4
individuals,8.558E-4
generally,8.558E-4
observational_techniques,8.558E-4
basic,8.558E-4
meaning,8.558E-4
communications,8.558E-4
observational,8.558E-4
intelligence,8.558E-4
