financial,0.10194439999999999
model,0.08320351
finance,0.06881161
invest,0.055525939999999996
rate,0.05548369
risk,0.053924139999999995
market,0.05055672
bank,0.04968909
pricing,0.04579905
price,0.04492799
capital,0.04260151000000001
manage,0.04088156
set,0.040689819999999995
art,0.039206359999999996
term,0.03769216
investment,0.037438360000000004
economic,0.03589246
management,0.03348615
insurance,0.03096033
asset,0.028954309999999997
option,0.02807511
models,0.02751493
cash,0.027506859999999998
mm,0.02400208
derivatives,0.02399708
firm,0.022983740000000003
theory,0.02211368
stock,0.02204127
mathematical,0.02199681
form,0.02087709
business,0.020449710000000003
provide,0.02036558
prices,0.019922330000000002
economics,0.01944817
equity,0.018939209999999998
car,0.01888687
led,0.01835986
credit,0.01822601
corporate,0.01810745
debt,0.01801734
return,0.017888179999999997
distribution,0.01772503
valuation,0.01747418
banks,0.01717227
pay,0.01715792
companies,0.01704645
private,0.016107450000000002
options,0.01563503
portfolio,0.015333310000000001
volatility,0.01526644
banking,0.015126440000000001
hold,0.01494299
general,0.01490756
process,0.01489944
net,0.01484774
markets,0.0147287
derivatives_pricing,0.014624769999999999
analysis,0.01446859
funds,0.01413196
project,0.01412949
exchange,0.01407543
main,0.01363341
state,0.01351876
future,0.01322259
investor,0.01312538
list,0.01294467
dividend,0.012686679999999999
mathematical_finance,0.01260232
firms,0.01207602
method,0.01207236
flow,0.01184263
require,0.011814370000000001
buy,0.011720040000000001
dual,0.01125235
corporate_finance,0.01120134
large,0.011097429999999998
financial_economics,0.01108228
money,0.01100771
investors,0.01066058
individual,0.010455250000000001
certainty,0.01029876
real,0.010175509999999999
rational,0.01016618
financial_markets,0.01015914
assets,0.00991583
assumption,0.00962225
decision,0.009578660000000001
expected,0.00934342
based,0.009312570000000001
typically,0.00921005
investment_bank,0.00913816
source,0.00912488
blackscholes,0.00896355
include,0.00883573
tools,0.008761620000000001
article,0.008712379999999999
long,0.008702060000000001
bond,0.00867064
determine,0.00863784
financing,0.00862442
structure,0.00861918
foreign,0.0086096
quantitative,0.008587290000000001
shareholder,0.00844136
short,0.008424979999999999
increasing,0.00823235
function,0.00811781
terms,0.007809169999999999
sources,0.00766921
