study,85.0
systematic,44.0
reviews,40.0
systematic_reviews,25.0
learn,24.0
cochrane,20.0
data,17.0
students,16.0
skills,13.0
studies,11.0
successful,11.0
smart,11.0
study_smart,10.0
ideas,10.0
test,10.0
collaboration,9.0
interventions,8.0
good,8.0
choose,7.0
published,7.0
questions,7.0
school,7.0
study_learn,7.0
evidence,7.0
learn_study,6.0
trials,6.0
health,6.0
systematic_study,6.0
literature,6.0
practice,6.0
reporting,6.0
include,6.0
quality,6.0
prepare,6.0
relevant,5.0
medicine,5.0
set,5.0
skills_study,5.0
healthcare,5.0
intervention,5.0
methods,5.0
approach,5.0
reading,5.0
notes,5.0
studying,5.0
methodological,5.0
week,4.0
change,4.0
stages,4.0
problems,4.0
qualitative,4.0
ways,4.0
actions,4.0
learning,4.0
successful_students,4.0
complete,4.0
criteria,4.0
intervention_reviews,4.0
included,4.0
dont,4.0
cochrane_intervention,4.0
attitudes,4.0
improve,4.0
including,4.0
standards,4.0
cochrane_intervention_reviews,4.0
assess,3.0
objective,3.0
study_smart_study,3.0
smart_study,3.0
smart_learn,3.0
read,3.0
study_smart_learn,3.0
favorite,3.0
summary,3.0
systematically,3.0
reviews_cochrane,3.0
true,3.0
metaanalysis,3.0
metaanalyses,3.0
clinical,3.0
changing,3.0
pat,3.0
combined,3.0
development,3.0
tools,3.0
form,3.0
class,3.0
handbook,3.0
plan,3.0
study_skills,3.0
developing,3.0
researchers,3.0
stages_systematic,3.0
papers,3.0
choose_study,3.0
easy,3.0
methodology,3.0
quantitative,3.0
question,3.0
prepare_study,3.0
address,3.0
statistical,3.0
limited,2.0
study_include,2.0
types,2.0
study_successful_students,2.0
lessons,2.0
reading_notes,2.0
box,2.0
systematic_defining,2.0
database_systematic_reviews,2.0
sources,2.0
searched,2.0
database,2.0
diagnostic_test,2.0
literature_relevant,2.0
carpenter,2.0
learned,2.0
book,2.0
clinical_trials,2.0
conducted,2.0
study_learning,2.0
future,2.0
aim,2.0
journals,2.0
smart_learn_ways,2.0
finish,2.0
assessment_methodological,2.0
close,2.0
diagnostic,2.0
poor,2.0
ideas_dont,2.0
travelers,2.0
finished,2.0
assessing,2.0
study_approach,2.0
learn_choose,2.0
characteristics,2.0
reasons,2.0
strengths,2.0
international,2.0
result_data,2.0
defining,2.0
cochrane_database_systematic,2.0
existing,2.0
successful_study,2.0
study_differently,2.0
subjects,2.0
databases,2.0
general,2.0
database_systematic,2.0
actions_learn,2.0
listen,2.0
desire,2.0
lesson,2.0
conclusions,2.0
identified,2.0
study_actions,2.0
things,2.0
health_interventions,2.0
international_development,2.0
conduct,2.0
represents,2.0
study_systematically,2.0
prisma_statement,2.0
strengths_weaknesses,2.0
learn_ways,2.0
school_learn,2.0
write,2.0
perform,2.0
prisma,2.0
improve_study,2.0
cook,2.0
students_learn,2.0
method,2.0
problem,2.0
succeed,2.0
changed,2.0
tv,2.0
activity,2.0
easier,2.0
study_learn_choose,2.0
faster,2.0
grades,2.0
prepare_study_learn,2.0
utensils,2.0
skill,2.0
teachers,2.0
reviews_address,2.0
scoring,2.0
reviews_published,2.0
attention,2.0
approaches,2.0
effects,2.0
study_tools,2.0
relevant_data,2.0
cochrane_handbook,2.0
statement,2.0
fields,2.0
improving,2.0
smart_learn_ways_study,2.0
differently,2.0
assessment_methodological_quality,2.0
tool,2.0
called,2.0
finish_studying,2.0
study_smart_learn_ways,2.0
special,2.0
selecting,2.0
reviews_assess,2.0
assessment,2.0
students_study,2.0
qualitative_reviews,2.0
types_cochrane,2.0
preparing,2.0
learn_ways_study,2.0
blobbogram,2.0
good_students,2.0
relate,2.0
reliable,2.0
qualitative_quantitative,2.0
remember,2.0
methodological_quality,2.0
cochrane_intervention_reviews_cochrane,2.0
students_successful,2.0
combine,2.0
weaknesses,2.0
main,2.0
feel,2.0
intervention_reviews_cochrane,2.0
cochrane_database_systematic_reviews,2.0
transparent,2.0
assigned,2.0
mixing,2.0
critical,2.0
study_successful,2.0
athletes,2.0
bias,2.0
medical,2.0
thing,2.0
defined,2.0
abilities,2.0
study_prepare,2.0
multiple,2.0
effectiveness,2.0
study_systematic,2.0
applied,2.0
learn_test,2.0
minds,2.0
result,2.0
turn,2.0
actions_attitudes,2.0
outcomes,2.0
category,1.0
successful_learn_study,1.0
provide_complete,1.0
ideas_talking_working,1.0
relevant_question_step_conducting,1.0
systematic_perform,1.0
study_task_assigned,1.0
turn_radio,1.0
weaknesses_references_external,1.0
cardiovascular_medicine,1.0
study_private_minds,1.0
appraisal,1.0
effects_economic_evaluations_systematic,1.0
finished_reading_reviewing,1.0
eligible,1.0
notes_minds,1.0
inclusion,1.0
started_changing_study_easy,1.0
studying_psychologists_study_school,1.0
complete_set,1.0
early_altman_poor_arises,1.0
inclusion_set,1.0
reviews_increasingly,1.0
medicine_general_internal,1.0
close_book_heave_sigh,1.0
combination_data_visualised_blobbogram,1.0
chances,1.0
listen_class_hear_test,1.0
recommended_professionals_involved_delivery,1.0
diagnostic_test_performs_diagnosing,1.0
lessons_lessons_week_lesson,1.0
study_suggested,1.0
visualised_blobbogram,1.0
study_material,1.0
reading_grumble_study_turn,1.0
interventions_adverse_effects,1.0
individual,1.0
choose_plan,1.0
exhaustive_summary_literature,1.0
rarely_rely_teachers,1.0
statistical_methods_result,1.0
limited_complete_set,1.0
needed_updating,1.0
called_forest_plot,1.0
systematic_reviews_prisma,1.0
students_close,1.0
collecting_data_assessing,1.0
improve_memory_facts,1.0
study_special,1.0
reviews_roberts_colleagues,1.0
choose_skills_study,1.0
week_practice_suggestions_lesson,1.0
literature_assessment_methodological_quality,1.0
evidencebased,1.0
students_rarely_rely,1.0
learning_study_carpenter_tool,1.0
interventions_healthcare,1.0
prisma_statement_suggests_standardized,1.0
decide_determine_successful,1.0
ausaid_focusing_attention_resources,1.0
highlighted_problems_systematic_reviews,1.0
developed_ideas_talking,1.0
grey_literature_increase_effectiveness,1.0
tired,1.0
differently_approach_choose_study,1.0
collaboration_promoting_systematic,1.0
sigh_relief_grateful,1.0
medicine_general_internal_category,1.0
published_disseminated_translated_practice,1.0
reviews_roberts_colleagues_highlighted,1.0
excessively_long_criticized_cochrane,1.0
learning_study_carpenter,1.0
ausaid_focusing,1.0
place,1.0
agreed_set_standards,1.0
noting_published_reviews_biased,1.0
chosen_students,1.0
disorganized_unsystematic_mental_approaches,1.0
dont_study_smart,1.0
systematic_reviews_increasingly_prevalent,1.0
changing_study,1.0
quality_proposed_solutions,1.0
skills_achieve,1.0
study_learning_easier_faster,1.0
task_assigned_choose_study,1.0
standards_guidelines_study_systematic,1.0
stages_systematic_visualisation,1.0
evidencebased_medicine_understanding_systematic,1.0
tired_sore_athletic,1.0
uk_department_international_development,1.0
noting_published_reviews,1.0
bias_systematic_reviews,1.0
guidelines_study,1.0
outcomes_assess_quality_data,1.0
prepare_actions_learn,1.0
grey_literature,1.0
effortlessly,1.0
paid_funding_sources,1.0
paid_funding_sources_happened,1.0
sore_athletic_practice,1.0
collaboration_strengths,1.0
embarking_study_researchers_methods,1.0
expectations_cochrane,1.0
highlighted_problems,1.0
conducting_systematic,1.0
heterogeneity_diverse_literatures,1.0
summary_literature_relevant_question,1.0
buy_tickets_reservations_students,1.0
test_study_test,1.0
