exception,0.26026919
explanation,0.41895812
popera,0.26026919
branch,0.19691060000000002
building,0.21960213
music,0.53577181
record,0.9460580000000001
understanding,0.55163169
diverse,0.39040378
improbable,1.00389543
knowledge,0.98445308
happen,0.21533508
grow,0.39040378
pass,0.18998401
ancestor,0.21294752
active,0.24231959
require,0.80997514
proceeding,0.23424227
community,0.49621159
accurately,1.17121134
extend,0.19049566
tshopo,0.39040378
advancement,0.28109072
guess,0.24081364
genus,1.17121134
science,0.9632212199999999
plant,0.33448074
consideration,0.47239053000000003
wing,0.29280284
adult,0.31232302
object,1.5760767999999998
flight,0.41718938000000005
statistical,0.5072551599999999
compare,0.18461662
deal,0.66491076
role,0.71602856
criterion,0.25017068000000003
prove,0.20251912
independent,0.20702185
congo,0.19520189
coldcut,0.58560567
characteristic,0.6486161800000001
measurement,0.85096604
result,0.6716045100000001
proved,0.78080756
journal,2.4501215299999997
treatise,0.29280284
composition,0.31276533
experimentation,0.39783289
national,0.24265611
term,0.42854593999999996
acquisition,0.24231959
behavior,0.24144143
rational,0.30393309
connect,0.23502856
hand,0.19568705
mind,0.39172861000000003
set,0.6690519400000001
business,0.9604188800000001
learn,0.28434012000000003
founder,0.30889495
staff,0.31654361
involve,1.25968421
procedure,0.45487289
sample,0.26026919
printing,0.26026919
logical,0.22753594
actor,0.66926362
component,0.23132228000000002
answer,0.29861569
throw,1.17121134
series,0.25585465
cultivate,0.39040378
river,0.19948862
validity,0.25617477
represent,0.40568765
standard,0.8807436500000001
correct,0.71570701
evidence,0.70717417
historical,0.22310493
language,0.8259542
observe,0.48633625999999996
hold,0.29108456000000005
reproduce,0.21169999
institution,0.27049531000000004
unite university,0.19520189
agricultural,0.39040378
bird,0.29280284
legal,1.04694614
trait,0.31942127
underwear,0.31232302
microphone,0.93696907
franci,0.27424372
programming,0.7710028499999999
area,0.28332365000000004
nirvana,0.24657081
poliakoff,0.33463181
educational,0.18884443
test,1.7720422999999998
obligatory,0.46848454
check,1.10575437
article,1.2205970499999999
affirm,0.23721939999999997
external,0.53993357
relativity,0.42163608
piece,0.34854725999999997
electromagnetic,0.26140522
authority,0.22964928
final,0.55070129
tackle,0.33463181
exchange,0.18972151
einstein,0.33736700000000003
western,0.27025152
carry,0.31875072
necessity,0.32121293
income,0.28109072
private,0.44910639
rachael,0.36037272
semiconductor,2.34242268
origin,0.70697582
interface,0.20183995
representation,0.5080453100000001
papers,0.29280284
society,0.9547780899999999
financial support,0.18739381
amicus,0.26026919
human,0.35688021000000003
class,0.94488103
effectiveness,0.29280284
spanish,0.31221299999999996
practical,0.8574953700000001
perform,0.27133593
northeast,0.19520189
statistically,0.33463181
message,0.31007632
improvement,0.39040378
college university,0.33120627
special,0.60371381
print,0.30113772
environment,0.37740317
truth,0.5718566900000001
material,0.32848551
form,0.76106445
management,0.27177078000000005
publish,0.7350312299999999
magazine,0.51065655
assign,0.1866383
explain,0.6445592
feather,0.29280284
practice,0.42243706000000003
education,0.30231398
release,0.6173081199999999
american,0.65369355
favorable,0.58560567
construct,0.21180336
entire,0.42043302000000005
conjecture,0.34124973
number,1.1864056
experiment,1.4095193899999998
dna,0.42081048
property,0.22713886
context,0.21699717999999998
action,0.9483906199999999
model,0.5751258300000001
write,0.47927064
kurt,0.24657081
order,0.7667976900000001
proceed,0.23424227
musical,0.19105342
shape,0.23137937
issue,0.37042227
mario,0.34384186
sense,0.26067724
democratic republic,0.19520189
melody,0.23424227
system,0.55298096
field,0.39371685999999995
biological,0.21798421
interval,0.43920425
status,0.46848454
inference,0.8399869299999999
aim,0.20782972000000002
phenomenon,0.58283189
matter,0.33118581999999996
mandatory,0.46848454
valid,0.32533648
government,0.25013803
inquiry,0.55657417
administer,1.06817059
speak,0.58560567
assertion,0.42671459
share,0.39877082999999997
ability,0.29583286000000003
belief,0.3383523
outcome,1.06883619
table,0.21613641
consequence,0.51734793
question,0.95166862
break,0.25028293
change,0.7826518200000001
systematic,0.33333347
produce,0.20635167000000001
picture,0.19121818
zerodimensional,0.24657081
generally,0.18298956
photon,0.36985621
slit,0.18992616
future,0.54703987
discovery,0.19955922
regard,0.29267279
constraint,0.49997809000000004
logic,0.25285198
plato,0.29280284
royal,0.21294752
pertain,1.49499099
capital,0.25887226
instance,0.22915582
concerned,0.52809941
subject,1.4045794
main,0.44612625
british,0.64171773
manner,0.78080756
serve,0.95370964
subroutine,0.19362912
body,0.19840675
professionally,0.78080756
trial,0.19520189
midrange,0.27557914
edge,0.31034687
solution,0.31336040000000004
academic,0.79300152
function,1.73818632
sufficient,0.58560567
insect,1.17121134
limit,0.28493630999999997
pipe,0.25323488
wavelength,0.20368893
law,0.7706498800000001
comparison,0.4766104
level,0.24525677
occur,0.88513244
author,0.26026919
applicable,0.66926362
film,0.43709533
real,0.27191979
basis,0.21709232
tool,0.37287451
establish,0.6013583499999999
condition,0.51750735
unit,0.58733906
task,0.7979834400000002
null,0.20821535
deduction,0.20413927
infer,0.38972042
snow,0.21294752
true,1.68532657
survey,0.28182493000000003
rarely,0.29280284
basic,0.21004126
present,0.31071467
datum,0.5581730100000001
belong,0.31488065
code,0.31634653
student,0.7425811899999999
university,0.41312116
technique,0.52836956
mental,0.36713572
storage,0.18920311
sql,0.58560567
design,1.1033476800000002
pragmatism,0.18492811
convey,0.32225917
proposition,0.26134925999999997
define,1.12170394
predict,0.20883719
magnitude,0.21212852
physical,0.81398897
make,0.77813643
highly,1.00389543
determine,0.36607291999999997
nature,0.53086593
social,0.23012546000000003
control,0.6518986299999999
specific,0.8580180500000001
structure,0.62291156
bigender,0.19121818
operatic,0.26026919
industrial,0.21824099
absorbent,0.31232302
acknowledge,0.78080756
conduct,0.44673290000000004
radiation,0.20368893
conform,0.8411708600000001
hypothesis,0.82453764
formally,1.06817059
duo,0.19520189
hiatus,0.33463181
depend,0.31397565000000005
empirical,0.38493331000000003
discipline,0.5692599899999999
danger,0.78080756
supply,0.20744995
cover,0.21294752
character,0.20705313000000003
province,0.19520189
proofreader,0.26026919
meaning,0.19998579
english,0.29867757
zealand,0.22668607
state,0.9884965599999997
band,0.45632012000000005
dance,0.19520189
brand,0.31232302
element,0.27497288000000003
symbolic,0.23107104
taxa,0.21294752
august,0.33463181
consciousness,0.18250239000000001
outer,0.29280284
recognize,0.19869129000000002
execute,0.19896615
mount,0.39040378
quality,1.18204596
accept,0.70656719
biologist,0.19441835000000002
reality,0.56233011
melbourne australium,0.33463181
oppose,0.63819254
demonstration,0.26026919
device,0.2558963
fact,1.6305199599999998
access,0.19198956
activity,0.30283584
kisanganus,0.19520189
frequently,0.3760276
document,0.64625224
association,0.60732447
fundamental,0.19713083999999997
industry,0.23424227
acquire,0.41547766
pop,0.25922447
found,0.21294752
greece,0.58560567
cyprus,0.58560567
free,0.94778946
think,0.39078268000000005
art,0.54418017
crick,0.20049392
store,0.28117355
controlled,0.25277892
call,0.22839227
single,0.31676535
standing,0.21882555
ownership,0.23372467000000002
ibm,0.41336871
thing,0.89388758
operation,1.07342888
fashion,0.182894
calculation,0.27557914
country,0.25168052999999996
symbol,0.24260376000000003
principle,0.96535268
medical,0.21294752
habitual,0.24400236
project,0.40368076
source,0.7325884200000001
recognizable,0.23424227
keyword,0.58560567
observational,0.39040378
bimonthly,0.23860433999999997
mole,0.24657081
degree,0.59512745
develop,0.37501856
collection,0.84268198
finding,0.36037272
difficulty,0.20077909
measure,0.34125327
logician,0.18492811
solve,0.36246928
geometric,0.21778727
name,0.41307853
clothing,0.33463181
demonstrate,0.21104098000000002
support,0.61116568
deceive,1.17121134
scientist,0.50493496
idea,0.37394657000000003
concept,1.17682787
mass,0.27916481
book,0.65616193
rule,0.75909001
detect,0.36037272
video,0.19268614
wave,0.24058224
newton,0.46848454
conclusion,0.8275023699999999
common,0.81866761
examination,0.63706575
statement,0.7510721000000001
definition,0.28636467
shoe,0.33463181
greek,0.27499344000000003
news,0.22852904
writings,0.34247048
apply,0.22564482999999996
situate,0.19520189
disposable,0.31232302
equal,0.92399879
layout,0.26026919
premature,0.78080756
franciscan,0.21960213
refer,0.86518933
watson,0.19441835000000002
peerreview,0.21294752
succeed,0.5991043699999999
typical,0.70732466
short,0.23387575
step,0.30561975999999996
risk,0.66554393
location,0.2235443
time,0.60354686
cartoonist,0.22668607
forever,0.26026919
base,1.63053121
studio,0.19520189
play,0.7475814199999999
software,0.37377511999999996
reasoning,0.72720497
experimental,0.52581326
program,0.7832127400000001
relation,0.543675
relate,2.31300937
problem,1.19953647
premise,0.36964385999999994
enable,0.25617477
connection,0.24589985
dependent,0.18739381
plan,0.55572979
case,0.20392211999999998
guide,0.46848454
researcher,0.19126563
isaac,0.23424227
codiscoverer,0.20049392
natural,0.41297288
method,1.8700962599999997
work,0.54115749
probability,0.33463181
contract,0.2697981
cobain,0.24657081
agree,0.2000069
philosophy,0.63599158
exist,0.45372198
provide,0.31025498999999995
rely,0.46848454
style,0.3267473
force,0.80554957
word,0.41406869
theory,1.17244381
primary,0.43869336000000003
extension,0.18749634
study,1.4271339099999998
gender,0.19121818
artist,0.67544106
classical,0.30751749
direct,0.41553072
pattern,0.20206485
exercise,0.20860606
derive,0.42769602
unknown,0.36923319
gain,0.44120423000000003
weak,0.19520189
rock,0.6318596400000001
confess,0.78080756
computer,1.11320099
low,0.3172839
verify,0.20093131
theme,0.29264905
copy,0.60313672
place,1.26900739
event,2.30847375
include,0.35764110000000005
observation,0.9445624300000001
display,0.22801614000000003
consistent,0.33463181
abstract,0.36929902
great,0.21294752
lead,0.39906925000000004
opinion,0.1964652
hasty,0.78080756
asset,0.23424227
facility,0.20067604
statistics,1.17121134
mathematical,0.37446723000000004
small,0.44962914
adequate,0.58560567
existence,0.42043572
emulate,0.2789792
experience,0.8410304099999999
space,0.36725947
norm,0.22862084000000002
reference,0.69793769
major,0.21937288
plain,0.58560567
lampa,0.36037272
create,0.42965410000000004
consider,0.20633146
jewelry,0.33463181
marked,0.58560567
discover,0.50258044
rain,0.21294752
individual,0.6561622800000001
water,0.56711073
sequence,0.50119976
phrase,0.29162753
marker,0.58560567
absolutely,0.18834277
topic,0.19589685
concrete,0.18518735
pond,0.20222354
largest,0.27557914
note,0.24231959
game,0.45256925000000003
mathematics,0.42177312
purpose,0.3219895
scientific,2.11442906
frequent,0.21264507000000002
interact,0.4208134
error,0.60108351
point,0.21245232000000003
platform,0.35896047999999997
microscope,0.39040378
network,0.37646217
historicity,0.22616495
principal,0.34765920000000006
general,1.8784432800000004
candidate,0.18786730000000001
award,0.18361733000000002
public,1.1653268300000001
intelligible,0.58560567
specimen,0.39040378
unproven,0.44617575
fugue,0.23424227
dimension,1.97633934
value,0.2297471
player,0.23816247999999998
process,1.0027552
philosopher,0.52641081
artisan,0.33463181
quantity,1.48350949
original,0.42197398
limited,0.33463181
album,1.8337841700000002
stephen,0.33463181
implementation,0.66807266
alternative,0.38992395
terminal,0.49551249
kingdom,0.23272566
accent,0.21294752
mean,0.23509183
variable,1.06891232
investigation,0.76627815
category,0.34898699
user,0.6252494399999999
account,0.36562512999999996
ufo,0.39040378
