data,1.1404172200000002
manage,0.38967983
management,0.34718887
data_manage,0.23157984
data_management,0.22502408000000002
plan,0.16511493
management_plan,0.11199790000000001
data_management_plan,0.10837317000000002
backup,0.09015493999999999
quality,0.07780879
dmp,0.07696969
require,0.07232727
access,0.07195936
tool,0.06846317
metadata,0.06547911
data_quality,0.06237603
mit,0.05774847
researchers,0.056639900000000014
storage,0.05495776
specific,0.054628680000000006
file,0.053480429999999995
format,0.04838402
management_data,0.04758895999999999
provide,0.047210789999999996
institute,0.04684994000000001
odum,0.04444444
document,0.04280062
project,0.041733139999999995
long,0.04093981
pi,0.04033883
store,0.04026744
odum_institute,0.04
plans,0.03906226
standard,0.03574428
archive,0.03564978
data_data,0.03537723
sharing,0.03512299
funding,0.03340983
log,0.03186675
longterm,0.03117435
requires,0.030486380000000004
organization,0.02999482
software,0.02936524
warehouse,0.029314190000000004
plan_data,0.02863435
systems,0.02830635
data_warehouse,0.026291900000000003
files,0.02606601
reuse,0.025452020000000002
preservation,0.02523462
tools,0.02421902
dmptool,0.022944290000000003
agency,0.022914280000000002
address,0.02149299
stored,0.02111145
preserve,0.020996579999999997
archiving,0.02083206
requirements,0.0197787
management_plans,0.01921992
data_management_plans,0.01921992
text,0.01912061
ensure,0.01905799
read,0.019036989999999997
write,0.01814431
data_quality_management,0.01812367
needed,0.01777048
responsible,0.017753259999999996
created,0.01773775
data_storage,0.01736845
formats,0.016045339999999998
manage_data,0.0158357
backup_data,0.01582232
image,0.01555329
grant,0.01530102
data_preserve,0.01490998
sharing_reuse,0.014715460000000001
required,0.01446443
collected,0.01446092
data_collected,0.01446092
data_management_plan_data,0.01418991
management_plan_data,0.01418991
managed,0.01345382
creating,0.01332208
protect,0.01326692
order,0.01314141
database_management,0.01314091
data_mart,0.01306938
repository,0.01301363
document_describes,0.01277778
data_curation,0.01218583
points,0.01188893
write_data_management,0.01183318
write_data,0.01183318
write_data_management_plan,0.01183318
data_access,0.01181716
