cluster;0.36404569999999997
nation;0.11383801
maintain;0.18973002
spokesperson;0.13660561
discipline;0.23285048
objective;0.21344627
scene;0.85378509
tea;0.31305453
character;0.17810087
lego;0.22767602
record;0.25235789
state;0.14586343000000002
brand;0.10098237
knowledge;0.14589986
app;0.11776346
solid;0.11858126
delivery model;0.13135155
community;0.2439386
everett;0.1219693
interpretation;0.1219693
science;0.26463625
domain;0.13374625
wink;0.2627031
processing;0.21220893999999998
device;0.32024829
object;0.21363512
mainframe;0.13660561
treatment;0.13845164
access;0.24600092
activity;0.22762894
examine;0.13135155
document;0.13262681
sum;0.15523365
generate large set;0.1004453
multinational;0.29172685
capability;0.1219693
search;0.13262681
found;0.10594684
headquarter;0.14065181
aspect;0.16148605
term;0.10254809000000001
attribute;0.17149920000000002
distribute;0.1004453
relationship;0.17323955
graphic;0.32819271
connect;0.13135155
set;0.43648037
centrally;0.13135155
business;0.40737627
star;0.1219693
learn;0.11776346
involve;0.10325697
store;0.40584611
integrate;0.1004453
andor;0.1463744
call;0.11569926999999999
component;0.29521759999999997
intrusion;0.13135155
analytic;0.17972458
operation;0.14400293
dataset;0.19526087
sloane;0.1219693
symbol;0.1219693
commercial;0.13031032
medical;0.13845164
tv;0.1219693
emergency;0.11537636
goods;0.20189572
language;0.59776088
source;0.1704639
microsoft;0.11776346
act;0.15842898
apache;0.17075702
leave;0.14229751
contact;0.15003096
legal;0.11695686
trait;0.17974423
implement;0.15523365
huge;0.1004453
programming;0.25023155
area;0.15842898
coordinate;0.21344627
oracle;0.35948846
organism;0.2439386
typically;0.13135155
query;0.21337706
develop;0.15378236
xkcd;0.56919006
modification;0.15523365
respect;0.17974423
longer;0.1004453
measure;0.17974423
shell;0.1004453
exchange;0.14400293
support;0.21747089
online store;0.17664519
memory;0.20089061
concept;0.12998798
detect;0.13135155
effort;0.2260511
representation;0.14400293
house;0.13135155
duration;0.15523365
mixture;0.11694407
company;0.10317528
human;0.13029004
prince;0.11016582
living;0.2439386
webcomic;0.56919006
effectively;0.21344627
jargon;0.17974423
center;0.11055496000000001
mobile;0.12295603
dramatic;0.85378509
reading;0.11383801
codomain;0.1034891
technology;0.36692030000000003
manage;0.25123221
environment;0.25503201
form;0.31732549
management;0.37709657
refer;0.22984509000000003
nonliving;0.2439386
cloudlet;0.14430171
developer;0.12582724
relational;0.15982974
window;0.47456740000000003
subset;0.15505746
accomplish goal;0.21344627
base;0.15256124
expert;0.13660561
modeling;0.11081831
software;0.6648907
usage;0.1491785
hp;0.11383801
interactive;0.30111846999999997
focus;0.10576532
american;0.39192077
program;0.28391274
repository;0.27367072000000003
quirky;0.13135155
moral;0.13135155
enable;0.11383801
supplier;0.3104673
context;0.11035930999999999
model;0.25470088
ondemand;0.13135155
write;0.11383801
order;0.16732453000000003
algorithm;0.1004453
cooperation;0.26961634
hardware;0.12812613
van;0.1219693
method;0.15091902
corporation;0.42755013000000003
electrical;0.13135155
system;0.22512465999999998
provide;0.11622125
valuable;0.23285048
care;0.16152691
californium;0.11383801
server;0.30429404000000004
enterprise;0.12984903
direct;0.1219693
pattern;0.1219693
subscription;0.13135155
computer;0.7035253100000001
file;0.26641526
native;0.15523365
stream;0.16748814
web;0.34489882000000005
ability;0.17774958000000002
licensing;0.13135155
architecture;0.11383801
include;0.16623797
product;0.10619178
question;0.11035930999999999
break;0.13135155
efficient;0.1004453
cook;0.1219693
sell;0.22084509000000002
terada;0.37946004
ethical;0.13135155
produce;0.12091310000000001
great;0.12887322
framework;0.3104673
powerful;0.20557989
instruction;0.10885177
machine;0.15523365
organization;0.31570137
efficiently;0.21344627
architectural;0.11357978
facility;0.11537636
entity;0.19627745000000002
fiction;0.34151404
craft;0.15523365
edward;0.11016582
networking;0.15523365
experience;0.3104673
fielder;0.1219693
cloud;0.12025142
download;0.18156929
strip;0.56919006
solution;0.11858126
function;0.67902073
host;0.13135155
create;0.17407949
closure;0.11776346
development;0.27954549
hewlettpackard;0.11383801
resource;0.33080243000000004
island;0.11238361000000001
film;0.2439386
basis;0.13135155
tool;0.21494945999999998
entry;0.13135155
license;0.17852241
disk;0.22173693
transfer;0.17974423
mapreduce;0.1004453
magnetic tape;0.1004453
ethic;0.2627031
retrieve;0.13135155
catalytic;0.11383801
unix;0.3104673
datum;0.6955302400000001
charlottetown;0.11016582
game;0.51933792
unite;0.14445756999999998
mathematics;0.15505746
technique;0.24594638000000002
interact;0.30140147
point;0.16681537
platform;0.18973002
network;0.12210624
security;0.13135155
database;0.52577483
parallel;0.1004453
design;0.20153164
alarm;0.2627031
make;0.17810087
value;0.15505746
heflin;0.1219693
process;0.27615011
debug;0.18973002
social;0.12583645999999998
begley;0.1219693
implementation;0.13365422
specific;0.30688984
palo alto;0.11383801
industrial;0.10212341
unauthorized;0.13135155
quantitative;0.17974423
interaction;0.11383801
user;0.20076383
customer;0.39185137
